"Severino was merely following the orders of his bosses, President Donald Trump, Vice President Mike Pence, HHS Secretary Alex Azar, and following the teachings of his conservative Christian faith, as well as preserving his “radical anti-LGBTQ-rights activist” reputation.",Forbes,https://www.forbes.com/sites/dawnstaceyennis/2020/06/14/this-man-is-eliminating-protections-against-healthcare-discrimination-for-more-than-1m-americans/,2020-06-14
"In March 2017, when (the people who tell) Trump (who to select) named Severino the director of the Health and Human Services Office of Civil Rights, the Human Rights Campaign had this to say about his resume:   Severino, then, is just doing his job.",Forbes,https://www.forbes.com/sites/dawnstaceyennis/2020/06/14/this-man-is-eliminating-protections-against-healthcare-discrimination-for-more-than-1m-americans/,2020-06-14
It’s for all those people that HRC has threatened to sue the Trump Administration over the new rule.,Forbes,https://www.forbes.com/sites/dawnstaceyennis/2020/06/14/this-man-is-eliminating-protections-against-healthcare-discrimination-for-more-than-1m-americans/,2020-06-14
"Louise Melling, the ACLU’s deputy legal director, had this reaction to the news: “The Trump administration has made a mission out of putting politicians and religious beliefs above a patient’s health care,” Melling added.",Forbes,https://www.forbes.com/sites/dawnstaceyennis/2020/06/14/this-man-is-eliminating-protections-against-healthcare-discrimination-for-more-than-1m-americans/,2020-06-14
"“During both Pride Month and a global pandemic, Donald Trump repealed them.",Forbes,https://www.forbes.com/sites/dawnstaceyennis/2020/06/14/this-man-is-eliminating-protections-against-healthcare-discrimination-for-more-than-1m-americans/,2020-06-14
"The Trump administration has literally said it's okay for a doctor to refuse to treat someone just because they are trans,” she wrote.",Forbes,https://www.forbes.com/sites/dawnstaceyennis/2020/06/14/this-man-is-eliminating-protections-against-healthcare-discrimination-for-more-than-1m-americans/,2020-06-14
"- Trump is expected to sign an executive order on May 28, 2020, after threatening to shutter social media platforms following Twitter's move to label two of his tweets misleading.",Forbes,https://www.forbes.com/sites/prakashdolsak/2020/06/14/heres-why-tech-platforms-might-need-regulation-but-not-breaking-up/,2020-06-14
"Both President Donald Trump and Senator Elizabeth Warren agree that high technology companies have too much power and like to talk tough with threats to ""break them up.""",Forbes,https://www.forbes.com/sites/prakashdolsak/2020/06/14/heres-why-tech-platforms-might-need-regulation-but-not-breaking-up/,2020-06-14
President Donald Trump (Photo by David Dee Delgado/Getty Images) A top White House adviser says that President Donald Trump wants “at least $2 trillion” for the next stimulus bill.,Forbes,https://www.forbes.com/sites/zackfriedman/2020/06/13/trump-stimulus-manufacturing/,2020-06-13
Treasury Secretary Steven Mnuchin said on Capitol Hill this week that the Trump administration is “seriously considering” more stimulus.,Forbes,https://www.forbes.com/sites/zackfriedman/2020/06/13/trump-stimulus-manufacturing/,2020-06-13
